State Name,Year,Poverty Rate,All-Reported Spending per Child (2022 Dollars),State Spending per Child (2022 Dollars),Total All-Reported Spending (2022 Dollars),Total State Pre-K Spending (2022 Dollars),Number of 3-year-olds Enrolled in State Pre-K,Number of 4-year-olds Enrolled in State Pre-K,Percentage of 3-year-olds Enrolled in State Pre-K,Percentage of 4-year-olds Enrolled in State Pre-K,Total State Pre-K Enrollment,Assistant Teacher Degree Benchmark,Continuous Quality Improvement System Benchmark,Curriculum Supports Benchmark,Early Learning & Development Standards Benchmark,Maximum Class Size Benchmark,Meals Benchmark,Monitoring Benchmark,Screening & Referral Benchmark,Staff Professional Development Benchmark,Staff to Child Ratio Benchmark,Teacher Degree Benchmark,Teacher Specialized Training Benchmark,Quality Standards Met,3 Year Old Program,4 Year Old Program
New Jersey,2021.0,7.6,20190.775114171614,20190.775114171614,946846398.9790778,946846398.9790778,16460.0,30435.0,0.1584246087508903,0.2877306761458176,46895.0,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,,,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,0,Yes,Yes
New Jersey,2022.0,8.7,16727.83787739478,16727.83787739478,891476664,891476664,21582.0,31711.0,0.2008786462890225,0.29210036661078465,53293.0,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,,,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,0,Yes,Yes
New Mexico,2002.0,17.9,,2241.3026145957792,,1882694.1962604546,470.0,370.0,0.018253844958831755,0.013940170296134428,840.0,No,,,No,No,Yes,Yes,Yes,Yes,No,No,No,4,Yes,Yes
New Mexico,2003.0,18.1,2671.2813291275825,2671.2813291275825,1752360.5519076942,1752360.5519076942,354.0,302.0,0.013595514248406175,0.011734991257042937,656.0,No,,,No,No,Yes,Yes,Yes,Yes,No,No,No,4,Yes,Yes
New Mexico,2004.0,16.5,4834.013521124358,4834.013521124358,1807921.0569005099,1807921.0569005099,196.0,178.0,0.007469512195121951,0.006838263542066846,374.0,No,Yes,,No,No,Yes,,Yes,Yes,No,No,No,4,Yes,Yes
New Mexico,2005.0,17.9,4299.922613809164,4299.922613809164,1702769.3550684291,1702769.3550684291,156.0,240.0,0.005856735245532362,0.00922509225092251,396.0,No,Yes,,No,No,Yes,,Yes,Yes,No,No,No,4,Yes,Yes
New Mexico,2006.0,16.9,3589.8859370904574,3589.8859370904574,7032586.550760206,7032586.550760206,157.0,1802.0,0.0059200603318250375,0.0678540497797191,1959.0,NA - Program level only,NA - Program level only,,NA - Program level only,NA - Program level only,NA - Program level only,,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,0,Yes,Yes
New Mexico,2007.0,14.0,4510.567141088118,4510.567141088118,12354443.399440354,12354443.399440354,242.0,2497.0,0.008587955569750524,0.08947896509711173,2739.0,NA - Program level only,NA - Program level only,,NA - Program level only,NA - Program level only,NA - Program level only,,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,0,Yes,Yes
New Mexico,2008.0,19.3,4385.207171057889,4385.207171057889,15655189.600676665,15655189.600676665,0.0,3570.0,0.0,0.12786532951289398,3570.0,No,Yes,,Yes,Yes,No,,Yes,Yes,Yes,No,Yes,7,No,Yes
New Mexico,2009.0,19.3,4667.544012165283,4667.544012165283,22147496.337724265,22147496.337724265,0.0,4745.0,0.0,0.1652158774373259,4745.0,No,Yes,,Yes,Yes,Yes,,Yes,Yes,Yes,No,Yes,8,No,Yes
New Mexico,2010.0,18.3,4739.16792199362,4739.16792199362,22975486.08582507,22975486.08582507,0.0,4848.0,0.0,0.1675363721187407,4848.0,No,Yes,,Yes,Yes,Yes,,Yes,Yes,Yes,No,Yes,8,No,Yes
New Mexico,2011.0,22.2,4798.432077037824,4798.432077037824,20460514.376489278,20460514.376489278,0.0,4264.0,0.0,0.1469280865580097,4264.0,No,Yes,,Yes,Yes,Yes,,Yes,Yes,Yes,No,Yes,8,No,Yes
New Mexico,2012.0,20.4,4150.907679247488,4150.907679247488,19056817.155425217,19056817.155425217,0.0,4591.0,0.0,0.15506468064984633,4591.0,No,Yes,,Yes,Yes,Yes,,Yes,Yes,Yes,No,Yes,8,No,Yes
New Mexico,2013.0,25.8,4592.0295071341925,4592.0295071341925,24480109.30253238,24480109.30253238,0.0,5331.0,0.0,0.18001620855001013,5331.0,No,Yes,,Yes,Yes,Yes,,Yes,Yes,Yes,No,Yes,8,No,Yes
New Mexico,2014.0,20.0,4394.215547496364,4394.215547496364,33721210.1114871,33721210.1114871,0.0,7674.0,0.0,0.27382694023193577,7674.0,No,Yes,,Yes,Yes,Yes,,Yes,Yes,Yes,No,Yes,8,No,Yes
New Mexico,2015.0,19.7,5741.858756174424,5741.858756174424,48214387.975596644,48214387.975596644,0.0,8397.0,0.0,0.3000643224699828,8397.0,No,Yes,,Yes,Yes,Yes,,Yes,Yes,Yes,No,Yes,8,No,Yes
New Mexico,2016.0,17.8,6389.226212259041,6389.226212259041,62339680.15301146,62339680.15301146,503.0,9254.0,0.018542411619419767,0.3330334329002771,9757.0,No,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,No,Yes,8,Yes,Yes
New Mexico,2017.0,18.6,6102.005335415225,6102.005335415225,63332713.37627462,63332713.37627462,1092.0,9287.0,0.04171441668576668,0.35368268718104956,10379.0,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,No,Yes,9,Yes,Yes
New Mexico,2018.0,16.6,6844.976613712181,6844.976613712181,62419341.740441374,62419341.740441374,891.0,8228.0,0.034223161129249086,0.3129707112970711,9119.0,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,No,Yes,9,Yes,Yes
New Mexico,2019.0,15.3,6837.852880649694,6837.852880649694,76932682.76018971,76932682.76018971,1264.0,9987.0,0.0493383816698544,0.38340755528255527,11251.0,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,No,Yes,9,Yes,Yes
New Mexico,2020.0,16.6,8184.1235978944005,8184.1235978944005,98757819.45579173,98757819.45579173,1570.0,10497.0,0.06272473032361167,0.40909622354729336,12067.0,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,No,Yes,9,Yes,Yes
New Mexico,2021.0,18.0,9663.224251524045,9663.224251524045,100381573.52483179,100381573.52483179,1848.0,8540.0,0.07652490786367966,0.33911765873803756,10388.0,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,No,Yes,9,Yes,Yes
New Mexico,2022.0,20.2,8270.276517864248,8270.276517864248,103932565,103932565,2488.0,10048.0,0.10540586341298085,0.41529241578838605,12567.0,No,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,No,Yes,8,Yes,Yes
New York,2002.0,14.0,,6816.183731365483,,472593282.8304944,5835.0,63499.0,0.023455023434924872,0.24557000208834473,69334.0,NA - Program level only,,,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,0,Yes,Yes
New York,2003.0,14.3,6261.5471130975475,6110.7875517870125,454913920.860763,443960937.21243,1430.0,71222.0,0.006032457150570974,0.2974846917891184,72652.0,NA - Program level only,,,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,0,Yes,Yes
New York,2004.0,15.0,6227.667779970986,6076.891887230251,450067322.7907232,439170899.79824305,1481.0,70788.0,0.00619294731604103,0.3019128654596635,72269.0,NA - Program level only,NA - Program level only,,NA - Program level only,NA - Program level only,NA - Program level only,,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,0,Yes,Yes
New York,2005.0,14.5,6051.4246617205945,5923.55155589054,420295648.4551422,411414349.76282156,1243.0,68211.0,0.004957326314110234,0.2852823086574655,69454.0,NA - Program level only,NA - Program level only,,NA - Program level only,NA - Program level only,NA - Program level only,,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,0,Yes,Yes
New York,2006.0,14.0,5557.377065233255,5557.377065233255,403410001.165282,403410001.165282,1162.0,71428.0,0.004695196111310898,0.28632129170875625,72590.0,NA - Program level only,NA - Program level only,,NA - Program level only,NA - Program level only,NA - Program level only,,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,0,Yes,Yes
New York,2007.0,14.5,5236.32010263087,5236.32010263087,443306859.88872945,443306859.88872945,1155.0,83505.0,0.004746016222746362,0.3459497305067964,84660.0,NA - Program level only,NA - Program level only,,NA - Program level only,NA - Program level only,NA - Program level only,,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,0,Yes,Yes
New York,2008.0,14.2,5665.419675199805,5665.419675199805,518482212.41526055,518482212.41526055,315.0,91202.0,0.0013220962150274072,0.3887901304038298,91517.0,No,Yes,,No,Yes,No,,Yes,Yes,Yes,No,Yes,6,Yes,Yes
New York,2009.0,15.8,5102.695561828279,5102.695561828279,521913907.45492005,521913907.45492005,255.0,102027.0,0.0010830002930471382,0.42614590381675566,102282.0,No,Yes,,No,Yes,No,,Yes,Yes,Yes,No,Yes,6,Yes,Yes
New York,2010.0,16.0,4865.762013827407,4865.762013827407,525147096.8663506,525147096.8663506,215.0,107712.0,0.0009364804885379144,0.46669786304788646,107927.0,No,Yes,,No,Yes,No,,Yes,Yes,Yes,No,Yes,6,Yes,Yes
New York,2011.0,16.0,4965.561091785427,4965.561091785427,514660544.9191924,514660544.9191924,201.0,103445.0,0.0008627683273883874,0.4505777866828119,103646.0,No,No,,Yes,Yes,No,,Yes,Yes,Yes,Yes,Yes,7,Yes,Yes
New York,2012.0,17.2,4866.540559060783,4866.540559060783,499151332.0617464,499151332.0617464,201.0,102367.0,0.0008667977644380045,0.4418426981811276,102568.0,No,No,,Yes,Yes,No,,Yes,Yes,Yes,Yes,Yes,7,Yes,Yes
New York,2013.0,17.3,4598.385107747297,4598.385107747297,475229305.7303599,475229305.7303599,215.0,103132.0,0.00095308600382121,0.4463815789473684,103347.0,No,No,,Yes,Yes,No,,Yes,Yes,Yes,Yes,Yes,7,Yes,Yes
New York,2014.0,14.0,4722.24893467926,4722.24893467926,467077642.1291256,467077642.1291256,215.0,98695.0,0.0009305022981242805,0.43753214051389355,98910.0,No,No,,Yes,Yes,No,,Yes,Yes,Yes,Yes,Yes,7,Yes,Yes
New York,2015.0,14.2,8044.888380003275,8044.888380003275,901992885.1659672,901992885.1659672,147.0,111973.0,0.0006135891206892234,0.4869259302745272,112120.0,No,No,,Yes,Yes,No,,Yes,Yes,Yes,Yes,Yes,7,Yes,Yes
New York,2016.0,11.9,8199.169214622867,7944.9590719959915,984466048.4305531,953943290.8154867,1509.0,118560.0,0.006404733305886498,0.4988912125968348,120069.0,No,No,Yes,Yes,Yes,,,Yes,No,Yes,Yes,Yes,7,Yes,Yes
New York,2017.0,13.4,8047.4190041668635,7801.079540922969,988794420.4609867,958526444.2727461,3447.0,119424.0,0.01483901796438119,0.5158971523361903,122871.0,No,No,Yes,Yes,Yes,,,Yes,No,Yes,Yes,Yes,7,Yes,Yes
New York,2018.0,11.1,7963.9713966229265,7674.2362532984225,968195930.6302425,932972249.7859958,3721.0,117851.0,0.016156063842720437,0.5102327091676588,121572.0,No,No,Yes,Yes,Yes,,,Yes,No,Yes,Yes,Yes,7,Yes,Yes
New York,2019.0,12.5,7798.895477781672,7523.871257291848,985016096.6347806,950279987.538475,4692.0,121610.0,0.020383161735957254,0.5389367510458768,126302.0,No,No,Yes,Yes,Yes,,,Yes,No,Yes,Yes,Yes,7,Yes,Yes
New York,2020.0,11.8,7851.883875232184,7749.298728165435,943317476.8865194,930992999.9030672,10723.0,109416.0,0.04731333668669861,0.4812942899747951,120139.0,No,No,Yes,Yes,Yes,,,Yes,No,Yes,Yes,Yes,7,Yes,Yes
New York,2021.0,12.5,7636.848174910256,7636.848174910256,882796738.4751009,882796738.4751009,13197.0,102400.0,0.0595814803945913,0.45817374807602823,115597.0,No,No,Yes,Yes,Yes,,,Yes,No,Yes,Yes,Yes,7,Yes,Yes
New York,2022.0,12.7,5814.850126325762,5814.850126325762,883787441,883787441,35844.0,116144.0,0.16004572224628394,0.5151538000931449,151988.0,No,No,Yes,Yes,Yes,,,Yes,No,Yes,Yes,Yes,7,Yes,Yes
North Carolina,2002.0,14.3,,9865.804455229934,,12233597.524485119,0.0,1240.0,0.0,0.011565545865783705,1240.0,Yes,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,9,No,Yes
North Carolina,2003.0,15.7,8796.423375029377,8796.423375029377,55162370.98480922,55162370.98480922,0.0,6271.0,0.0,0.05619729543234548,6271.0,Yes,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,9,No,Yes
North Carolina,2004.0,14.6,11955.761278258131,6862.749705785654,119916285.62092905,68833379.54903011,0.0,10030.0,0.0,0.0880836751003346,10030.0,Yes,Yes,,No,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,9,No,Yes
North Carolina,2005.0,13.1,6775.52089216847,6775.52089216847,82437762.69501378,82437762.69501378,0.0,12167.0,0.0,0.10237015472895089,12167.0,Yes,Yes,,No,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,9,No,Yes
North Carolina,2006.0,13.8,6157.700258249381,6157.700258249381,93763301.83236332,93763301.83236332,0.0,15227.0,0.0,0.122217852298357,15227.0,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,10,No,Yes
North Carolina,2007.0,15.5,11219.444760109542,7143.8038160050555,201512447.3363275,128309860.3392668,0.0,17961.0,0.0,0.14828360550170896,17961.0,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,10,No,Yes
North Carolina,2008.0,13.9,9979.091695474068,7262.927463130018,277299000.0338334,201822228.34545693,0.0,27788.0,0.0,0.22451320998626484,27788.0,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,10,No,Yes
North Carolina,2009.0,16.9,10729.142685399598,7532.0413436536,337807057.44980633,237146321.70493358,0.0,31485.0,0.0,0.2499583204325148,31485.0,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,10,No,Yes
North Carolina,2010.0,17.4,10866.61679052343,7276.833982277457,339005844.01395947,227015389.74510983,0.0,31197.0,0.0,0.24743224701188898,31197.0,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,10,No,Yes
North Carolina,2011.0,15.4,10659.58463466257,6961.104375047752,327963440.4546633,214172298.3070942,0.0,30767.0,0.0,0.2418561142030626,30767.0,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,10,No,Yes
North Carolina,2012.0,17.2,10245.148835756501,6774.578571630614,254448516.48484847,168253433.4050179,0.0,24836.0,0.0,0.19209528965890632,24836.0,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,10,No,Yes
North Carolina,2013.0,14.7,9028.165481038557,6319.240787091823,266980909.60527223,186872588.55587938,0.0,29572.0,0.0,0.22931497076567564,29572.0,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,10,No,Yes
North Carolina,2014.0,17.1,9086.06687804805,6393.009660884896,241843842.09300497,170162738.1437733,0.0,26617.0,0.0,0.21187324380905379,26617.0,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,10,No,Yes
North Carolina,2015.0,15.3,9475.588294228055,6492.8003341937565,254429021.2883175,174338181.77343655,0.0,26851.0,0.0,0.21524537860933415,26851.0,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,10,No,Yes
North Carolina,2016.0,13.6,9590.537993835036,6472.554832222475,257515535.67246455,173794569.80000567,0.0,26851.0,0.0,0.2193906315110018,26851.0,Yes,Yes,Yes,Yes,Yes,,,Yes,No,Yes,Yes,Yes,9,No,Yes
North Carolina,2017.0,14.5,10851.725278970398,6426.6018283438525,293202765.3125012,173640354.80002254,0.0,27019.0,0.0,0.22347482300006616,27019.0,No,Yes,Yes,Yes,Yes,,,Yes,No,Yes,Yes,Yes,8,No,Yes
North Carolina,2018.0,13.1,9960.11323860472,6356.379570456927,282717814.27779496,180425834.10741985,0.0,28385.0,0.0,0.23316466510046166,28385.0,No,Yes,Yes,Yes,Yes,,,Yes,No,Yes,Yes,Yes,8,No,Yes
North Carolina,2019.0,12.7,10337.688127852736,6149.378586472364,305054838.9648064,181462012.708213,0.0,29509.0,0.0,0.2386957436138029,29509.0,No,Yes,Yes,Yes,Yes,,,Yes,No,Yes,Yes,Yes,8,No,Yes
North Carolina,2020.0,13.8,11295.490986233903,5976.240588038029,350826654.54143876,185616056.42387316,0.0,31059.0,0.0,0.2491157150075796,31059.0,No,Yes,Yes,Yes,Yes,,,Yes,No,Yes,Yes,Yes,8,No,Yes
North Carolina,2021.0,11.8,13868.633904579468,10070.70717318898,276498954.15560085,200779688.91186866,0.0,19937.0,0.0,0.15912301565131332,19937.0,No,Yes,Yes,Yes,Yes,,,Yes,No,Yes,Yes,Yes,8,No,Yes
North Carolina,2022.0,14.2,11072.71033405127,7356.768824696989,262190708,174200929,0.0,23679.0,0.0,0.19434344760794806,23679.0,No,Yes,Yes,Yes,Yes,,,Yes,No,Yes,Yes,Yes,8,No,Yes
North Dakota,2002.0,11.6,,0,,0,0.0,0.0,0.0,0.0,0.0,No program,,,No program,No program,No program,No program,No program,No program,No program,No program,No program,0,No,No
North Dakota,2003.0,9.7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,No program,,,No program,No program,No program,No program,No program,No program,No program,No program,No program,0,No,No
North Dakota,2004.0,9.7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,No program,No program,,No program,No program,No program,,No program,No program,No program,No program,No program,0,No,No
North Dakota,2005.0,11.2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,No program,No program,,No program,No program,No program,,No program,No program,No program,No program,No program,0,No,No
North Dakota,2006.0,11.4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,No program,No program,,No program,No program,No program,,No program,No program,No program,No program,No program,0,No,No
North Dakota,2007.0,9.3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,No program,No program,,No program,No program,No program,,No program,No program,No program,No program,No program,0,No,No
North Dakota,2008.0,11.8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,No program,No program,,No program,No program,No program,,No program,No program,No program,No program,No program,0,No,No
North Dakota,2009.0,10.9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,No program,No program,,No program,No program,No program,,No program,No program,No program,No program,No program,0,No,No
North Dakota,2010.0,12.6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,No program,No program,,No program,No program,No program,,No program,No program,No program,No program,No program,0,No,No
North Dakota,2011.0,9.9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,No program,No program,,No program,No program,No program,,No program,No program,No program,No program,No program,0,No,No
North Dakota,2012.0,11.4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,No program,No program,,No program,No program,No program,,No program,No program,No program,No program,No program,0,No,No
North Dakota,2013.0,13.2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,No program,No program,,No program,No program,No program,,No program,No program,No program,No program,No program,0,No,No
North Dakota,2014.0,9.7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,No program,No program,,No program,No program,No program,,No program,No program,No program,No program,No program,0,No,No
North Dakota,2015.0,10.7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,No program,No program,,No program,No program,No program,,No program,No program,No program,No program,No program,0,No,No
North Dakota,2016.0,11.1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,No program,No program,No program,No program,No program,,,No program,No program,No program,No program,No program,0,No,No
North Dakota,2017.0,11.3,Not reported,Not reported,Not reported,Not reported,0.0,978.0,0.0,0.0928951367781155,978.0,No,No,No,Yes,No,,,No,No,No,Yes,No,2,No,Yes
North Dakota,2018.0,9.7,645.3719638063302,645.3719638063302,622783.9450731087,622783.9450731087,0.0,965.0,0.0,0.09277954042880492,965.0,No,No,No,Yes,No,,,No,No,No,Yes,No,2,No,Yes
